AMP1+FOX1+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1,AMP+CPR+DOX,-0.01232,0.7262,Additive
AMP1+FOX1+FUS1+CPR1+DOX2,AMP1+CPR1+DOX2,AMP+CPR+DOX,0.16496,0.83848,Additive
AMP1+FOX1+FUS1+CPR1+DOX3,AMP1+CPR1+DOX3,AMP+CPR+DOX,-0.055125,0.76089,Additive
AMP1+FOX1+STR1+CPR1+ERY1,AMP1+CPR1+ERY1,AMP+CPR+ERY,0.35183,0.81979,Additive
AMP1+CPR1+STR1+ERY2+DOX1,AMP1+CPR1+ERY2,AMP+CPR+ERY,2.7687,0.89438,Antagonistic Suppression
AMP1+CPR1+STR1+ERY3+DOX1,AMP1+CPR1+ERY3,AMP+CPR+ERY,0.62711,0.73567,Antagonistic
AMP1+FOX1+FUS1+CPR1+DOX1,AMP1+CPR1+FOX1,AMP+CPR+FOX,0.02238,0.46246,Additive
AMP1+FOX2+FUS1+CPR1+DOX1,AMP1+CPR1+FOX2,AMP+CPR+FOX,0.21296,0.57728,Additive
AMP1+FOX3+FUS1+CPR1+DOX1,AMP1+CPR1+FOX3,AMP+CPR+FOX,0.09431,0.86081,Additive
AMP1+CPR1+ERY1+FUS1+TMP1,AMP1+CPR1+FUS1,AMP+CPR+FUS,-0.16279,0.56376,Additive
AMP1+ERY1+STR1+CPR1+FUS2,AMP1+CPR1+FUS2,AMP+CPR+FUS,1.2516,0.6939,Antagonistic
AMP1+FOX1+FUS3+CPR1+ERY1,AMP1+CPR1+FUS3,AMP+CPR+FUS,-0.03775,0.63248,Additive
AMP1+FOX1+STR1+CPR1+ERY1,AMP1+CPR1+STR1,AMP+CPR+STR,1.2083,0.64863,Antagonistic
AMP1+FOX1+STR2+CPR1+TMP1,AMP1+CPR1+STR2,AMP+CPR+STR,0.63025,0.52764,Antagonistic
AMP1+FOX1+STR3+CPR1+DOX1,AMP1+CPR1+STR3,AMP+CPR+STR,0.040915,0.49402,Additive
AMP1+CPR1+STR1+FUS1+TMP1,AMP1+CPR1+TMP1,AMP+CPR+TMP,0.093455,0.79092,Additive
AMP1+CPR1+STR1+FUS1+TMP2,AMP1+CPR1+TMP2,AMP+CPR+TMP,0.025355,0.90828,Additive
AMP1+CPR1+STR1+FUS1+TMP3,AMP1+CPR1+TMP3,AMP+CPR+TMP,-0.09276,0.81629,Additive
AMP1+FOX1+FUS1+CPR2+DOX1,AMP1+CPR2+DOX1,AMP+CPR+DOX,0.09936,0.69052,Additive
AMP1+FOX1+FUS1+CPR2+DOX2,AMP1+CPR2+DOX2,AMP+CPR+DOX,0.7314,0.77007,Antagonistic
AMP1+FOX1+FUS1+CPR2+DOX3,AMP1+CPR2+DOX3,AMP+CPR+DOX,0.40344,0.67675,Additive
AMP1+CPR2+STR1+ERY1+TMP1,AMP1+CPR2+ERY1,AMP+CPR+ERY,0.33774,0.82836,Additive
AMP1+CPR2+STR1+ERY2+DOX1,AMP1+CPR2+ERY2,AMP+CPR+ERY,1.5346,0.90625,Antagonistic Suppression
AMP1+CPR2+STR1+ERY3+DOX1,AMP1+CPR2+ERY3,AMP+CPR+ERY,1.1309,0.83544,Antagonistic
