combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1CPR1STR1DOX1TMP1,1,1,1,1,1,1,0,1,1,0,1,1,0.97672,1,1,0,1,1,0,0,1,0,0,0.99975,0.78166,0,0,0.73264,0,0.16945,0,NaN,-1,NaN,NaN,-1,NaN,NaN,NaN,NaN,NaN,-1,0,0,-1,-1,0,-1,-1,-0.00025118,-0.21834,NaN,0,0,NaN,NaN,0,NaN,NaN,-0.00025118,-0.19972,-1,-1,-0.26736,-1,-0.83055,NaN,NaN,-0.26717,NaN,1.8676,-1,NaN
AMP1CPR1STR1DOX1TMP2,1,1,1,1,1,1,0,1,0.84733,0,1,0.72379,0.97672,1,1,0,1,0.86003,0,0,1,0,0,1,0.87412,0,0,0.74148,0.1435,0.15926,0.17739,NaN,-1,NaN,-0.15267,-1,NaN,-0.27621,NaN,NaN,NaN,-1,0,-0.13997,-1,-1,0,-1,-1,0,-0.12588,NaN,0,1.8924,NaN,NaN,687551629779724,NaN,NaN,2487843265484924,-0.10505,-1,-1,-0.25852,-0.8565,-0.84074,NaN,NaN,-0.42472,1.6762,-0.11539,-0.82261,1.3019
AMP1CPR1STR1DOX1TMP3,1,1,1,1,0.84317,1,0,1,0.93524,0,1,0.82539,0.97672,0.75078,0.92088,0,1,0.72293,0,0.030254,0.92714,0,0.21445,0.95974,0.73086,0,0.14595,0.60871,0.19189,0.081835,0.17859,NaN,-1,NaN,NaN,-1,NaN,-0.021086,NaN,-0.10957,NaN,-1,0,-0.1426,-1,-0.96412,Inf,-1,-0.74567,Inf,-0.1332,NaN,0,-0.21203,NaN,NaN,-0.084715,NaN,2.9465,0.72879,-0.096446,-1,-0.82691,-0.27807,-0.77242,-0.90294,NaN,1.1378,-0.21097,2.4139,-0.57705,-0.7882,0.42121
AMP1CPR1STR1DOX2TMP1,1,1,1,1,1,1,0,0.96107,1,0,1,1,1,1,1,0,0.90944,1,0,0,0.78967,0,0,1,0.6529,0,0,0.76789,0.23738,0.20954,0.23479,NaN,-1,NaN,NaN,-1,NaN,NaN,NaN,NaN,NaN,-1,-0.090556,0,-1,-1,-0.21033,-1,-1,0,-0.3471,NaN,-0.053717,0,NaN,NaN,-0.17834,NaN,NaN,0,-0.3471,-1,-1,-0.23211,-0.76262,-0.79046,NaN,NaN,0.57813,1.4578,1.6037,-0.76521,-0.7641
AMP1CPR1STR1DOX2TMP2,1,1,1,1,1,1,0,0.96107,0.84733,0,1,0.72379,1,1,0.89207,0,0.90944,0.86003,0,0,0.59521,0,0,0.72827,0.74903,0,0,0.55645,0.19178,0.26967,0.32313,NaN,-1,NaN,-0.15267,-1,NaN,-0.27621,NaN,NaN,-0.10793,-1,-0.090556,-0.13997,-1,-1,-0.40479,-1,-1,-0.27173,-0.25097,NaN,-0.053717,1.8924,NaN,NaN,-0.15027,NaN,NaN,1.0414,-0.16035,-1,-1,-0.44355,-0.80822,-0.73033,NaN,NaN,-0.18102,1.7723,9.7986,-0.67687,-0.30302
AMP1CPR1STR1DOX2TMP3,1,1,1,1,0.84317,1,0,0.96107,0.93524,0,1,0.82539,1,0.75078,0.73567,0,0.90944,0.72293,0,0.030254,0.61023,0,0.21445,0.76413,0.71804,0,0.14595,0.56014,0.12339,0.24625,0.20955,NaN,-1,NaN,NaN,-1,NaN,-0.021086,NaN,-0.10957,-0.1275,-1,-0.090556,-0.1426,-1,-0.96412,-0.27627,-1,-0.74567,-0.093744,-0.1484,NaN,-0.053717,-0.21203,NaN,NaN,-0.23233,NaN,2.9465,2.6007,0.80922,-1,-0.82691,-0.33568,-0.85366,-0.70795,NaN,1.1378,0.76021,2.6221,-0.2659,-0.75147,-0.56839
AMP1CPR1STR1DOX3TMP1,1,1,1,0.92655,1,1,0,0.75757,1,0,0.94493,1,1,1,0.75454,0,0.90864,1,0,0,0.63086,0,0,0.63973,0.78245,0,0,0.5338,0.12541,0.17473,0.2819,NaN,-1,-0.18238,NaN,-1,NaN,NaN,NaN,NaN,-0.18565,-1,-0.019338,0,-1,-1,-0.31913,-1,-1,-0.30956,-0.15552,NaN,7.2198,0,NaN,NaN,0.26814,NaN,NaN,-0.17231,-0.054988,-1,-1,-0.42389,-0.86464,-0.81142,NaN,NaN,-0.17719,578.9662,1.9777,-0.69576,-0.11517
AMP1CPR1STR1DOX3TMP2,1,1,1,0.92655,1,1,0,0.75757,0.84733,0,0.94493,0.72379,1,1,0.62158,0,0.90864,0.86003,0,0,0.55724,0,0,0.65668,0.54367,0,0,0.52886,0.086157,0.14035,0.19442,NaN,-1,-0.18238,-0.15267,-1,NaN,-0.27621,NaN,NaN,-0.32915,-1,-0.019338,-0.13997,-1,-1,-0.39859,-1,-1,-0.29127,-0.41324,NaN,7.2198,1.8924,NaN,NaN,0.79275,NaN,NaN,1.1478,-0.21777,-1,-1,-0.42922,-0.90701,-0.84852,NaN,NaN,-0.48981,0.03143,0.38972,-0.79017,1.3039
AMP1CPR1STR1DOX3TMP3,1,1,1,0.92655,0.84317,1,0,0.75757,0.93524,0,0.94493,0.82539,1,0.75078,0.67789,0,0.90864,0.72293,0,0.030254,0.64386,0,0.21445,0.70176,0.54259,0,0.14595,0.56471,0.2943,0.35042,0.29525,NaN,-1,-0.18238,NaN,-1,NaN,-0.021086,NaN,-0.10957,-0.13229,-1,-0.019338,-0.1426,-1,-0.96412,-0.17585,-1,-0.74567,-0.10174,-0.30547,NaN,7.2198,-0.21203,NaN,NaN,1.2829,NaN,2.9465,25.4329,-0.17061,-1,-0.82691,-0.27717,-0.6233,-0.55146,NaN,1.1378,-0.065156,8.7313,2.2173,-0.62208,-0.39891
AMP1CPR1STR2DOX1TMP1,1,1,0.7712,1,1,1,0,1,1,0.89666,1,1,0,0.95796,1,0,1,1,0,0.053337,1,0.80929,0,0.99975,0.26787,0,0,0.73264,0.25672,0.21799,0.11634,NaN,-1,NaN,NaN,Inf,NaN,NaN,-1,NaN,NaN,-1,0,0,-1,-0.93084,0,Inf,-1,-0.00025118,-0.65266,NaN,0,0,NaN,-0.71441,0,5.4508,-1,-0.00025118,0.4343,-1,-1,-0.26736,-0.66712,-0.71734,NaN,NaN,-0.26717,0.90946,34.7705,-0.84914,-0.47555
AMP1CPR1STR2DOX1TMP2,1,1,0.7712,1,1,1,0,1,0.84733,0.89666,1,0.72379,0,1,1,0,1,0.86003,0,0.030254,1,0.80929,0.39834,1,0.041315,0,0.22071,0.74148,0.31336,0.2269,0.22675,NaN,-1,NaN,-0.15267,Inf,NaN,-0.27621,-1,NaN,NaN,-1,0,-0.13997,-1,-0.96077,0,Inf,-0.48348,0,-0.94643,NaN,0,1.8924,NaN,NaN,687551629779724,5.4508,-0.56343,2487843265484924,NaN,-1,-0.71381,-0.25852,-0.59368,-0.70578,NaN,1.7877,-0.42472,3.0047,-0.58709,-0.70598,1.413
