AMP1+FOX1+ERY1+CPR1+DOX1,AMP1+CPR1+DOX1+ERY1,AMP+CPR+DOX+ERY,0.40341,0.6237,Additive
AMP1+FOX1+ERY2+CPR1+DOX1,AMP1+CPR1+DOX1+ERY2,AMP+CPR+DOX+ERY,0.23445,0.66809,Additive
AMP1+CPR1+STR1+ERY3+DOX1,AMP1+CPR1+DOX1+ERY3,AMP+CPR+DOX+ERY,0.60836,0.66058,Antagonistic
AMP1+FOX1+STR1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX1,AMP+CPR+DOX+FOX,0.29639,0.32863,Additive
AMP1+FOX2+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX2,AMP+CPR+DOX+FOX,0.29097,0.40465,Additive
AMP1+FOX3+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX3,AMP+CPR+DOX+FOX,-0.19311,0.53433,Additive
AMP1+FOX1+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FUS1,AMP+CPR+DOX+FUS,-0.30939,0.18832,Additive
AMP1+CPR1+ERY1+FUS2+DOX1,AMP1+CPR1+DOX1+FUS2,AMP+CPR+DOX+FUS,0.16623,0.35397,Additive
AMP1+CPR1+ERY1+FUS3+DOX1,AMP1+CPR1+DOX1+FUS3,AMP+CPR+DOX+FUS,-0.116,0.46377,Additive
AMP1+CPR1+STR1+ERY1+DOX1,AMP1+CPR1+DOX1+STR1,AMP+CPR+DOX+STR,-0.028985,0.37052,Additive
AMP1+CPR1+STR2+DOX1+TMP1,AMP1+CPR1+DOX1+STR2,AMP+CPR+DOX+STR,-0.19992,0.28797,Additive
AMP1+CPR1+STR3+DOX1+TMP1,AMP1+CPR1+DOX1+STR3,AMP+CPR+DOX+STR,-0.29804,0.3748,Additive
AMP1+CPR1+FUS1+DOX1+TMP1,AMP1+CPR1+DOX1+TMP1,AMP+CPR+DOX+TMP,0.14708,0.82245,Additive
AMP1+CPR1+FUS1+DOX1+TMP2,AMP1+CPR1+DOX1+TMP2,AMP+CPR+DOX+TMP,-0.016505,0.80892,Additive
AMP1+FOX1+CPR1+DOX1+TMP3,AMP1+CPR1+DOX1+TMP3,AMP+CPR+DOX+TMP,-0.0908,0.7907,Additive
AMP1+CPR1+STR1+ERY1+DOX2,AMP1+CPR1+DOX2+ERY1,AMP+CPR+DOX+ERY,0.52691,0.6725,Antagonistic
AMP1+FOX1+ERY2+CPR1+DOX2,AMP1+CPR1+DOX2+ERY2,AMP+CPR+DOX+ERY,0.35336,0.67347,Additive
AMP1+CPR1+STR1+ERY3+DOX2,AMP1+CPR1+DOX2+ERY3,AMP+CPR+DOX+ERY,-0.038,0.68731,Additive
AMP1+FOX1+STR1+CPR1+DOX2,AMP1+CPR1+DOX2+FOX1,AMP+CPR+DOX+FOX,-0.2332,0.28419,Additive
AMP1+FOX2+FUS1+CPR1+DOX2,AMP1+CPR1+DOX2+FOX2,AMP+CPR+DOX+FOX,0.20906,0.50523,Additive
AMP1+FOX3+FUS1+CPR1+DOX2,AMP1+CPR1+DOX2+FOX3,AMP+CPR+DOX+FOX,-0.29757,0.45588,Additive
AMP1+FOX1+FUS1+CPR1+DOX2,AMP1+CPR1+DOX2+FUS1,AMP+CPR+DOX+FUS,1.7635,0.30234,Antagonistic Suppression
